spell	freq
정()은	0.0000215
이름과	0.0000215
정부에서	0.0000215
가와사키	0.0000215
독자적으로	0.0000215
동쪽의	0.0000215
필요	0.0000215
근무했다.	0.0000215
섬이다.	0.0000215
상법	0.0000215
비율은	0.0000215
72	0.0000215
잡았다.	0.0000215
스코틀랜드의	0.0000215
이어진	0.0000215
차를	0.0000215
혁명의	0.0000215
미우라	0.0000215
런던에서	0.0000215
여우조연상	0.0000215
아폴로	0.0000215
12개	0.0000214
가을에	0.0000214
바뀐	0.0000214
4명의	0.0000214
300	0.0000214
17일)	0.0000214
한계를	0.0000214
방사성	0.0000214
그녀에게	0.0000214
하에서	0.0000214
병력	0.0000214
년간	0.0000214
라이온즈	0.0000214
달성	0.0000214
종류는	0.0000214
강릉시	0.0000214
것의	0.0000214
(애니박스)	0.0000214
아래는	0.0000214
1991년에	0.0000214
무렵에	0.0000214
번에	0.0000214
장비를	0.0000214
19일)	0.0000214
시험을	0.0000214
유력한	0.0000214
지키고	0.0000214
이스라엘의	0.0000213
현상은	0.0000213
언급한	0.0000213
5일)	0.0000213
않았지만	0.0000213
개를	0.0000213
버전으로	0.0000213
62	0.0000213
클래스	0.0000213
그렇지만	0.0000213
데이터베이스	0.0000213
리믹스	0.0000213
제한이	0.0000213
비용이	0.0000213
정면	0.0000213
수도를	0.0000213
성종	0.0000213
바람이	0.0000213
형성하고	0.0000213
규모로	0.0000213
시리즈는	0.0000213
동아일보	0.0000213
올라간다.	0.0000213
최대풍속	0.0000213
가사를	0.0000213
1992년에	0.0000213
죽음에	0.0000213
4일)	0.0000213
효과적으로	0.0000213
시스템에	0.0000213
역임	0.0000213
여성을	0.0000213
창원	0.0000213
화재	0.0000213
폭발	0.0000213
아이가	0.0000213
육군의	0.0000213
되자,	0.0000213
타이거스	0.0000213
되던	0.0000213
전국적으로	0.0000212
부근의	0.0000212
von	0.0000212
도로를	0.0000212
동위	0.0000212
위주로	0.0000212
등장.	0.0000212
계획이다.	0.0000212
외손녀	0.0000212
5번째	0.0000212
하늘	0.0000212
방문하여	0.0000212
9개	0.0000212
내각의	0.0000212
아카데미상	0.0000212
로저	0.0000212
감독상	0.0000212
100%	0.0000212
가능하며,	0.0000212
인기상	0.0000212
생산된	0.0000212
서자	0.0000212
영국이	0.0000212
친구가	0.0000212
장군은	0.0000212
체포되었다.	0.0000212
돌아가	0.0000212
알을	0.0000212
제9회	0.0000212
받았으나	0.0000212
종교의	0.0000212
섬으로	0.0000212
남게	0.0000212
배치되어	0.0000212
장소에	0.0000212
말하며	0.0000212
아닌,	0.0000212
수요일	0.0000212
서쪽의	0.0000212
길에	0.0000212
미션	0.0000212
새겨진	0.0000212
IDOLM@STER	0.0000212
피를	0.0000211
설정	0.0000211
나란히	0.0000211
First	0.0000211
시작했으며,	0.0000211
학생이	0.0000211
목성의	0.0000211
국가와	0.0000211
절반	0.0000211
일어나지	0.0000211
긴급	0.0000211
듀얼	0.0000211
담당했다.	0.0000211
미셸	0.0000211
헌법을	0.0000211
3분의	0.0000211
포드	0.0000211
콜롬비아	0.0000211
위상	0.0000211
Be	0.0000211
닛폰햄	0.0000211
흔적이	0.0000211
순수	0.0000211
계속된	0.0000211
것"이라고	0.0000211
은하의	0.0000211
일리노이	0.0000211
고대의	0.0000211
두번째	0.0000211
연구와	0.0000211
테러	0.0000211
전략을	0.0000211
3층	0.0000211
한쪽	0.0000211
아돌프	0.0000211
유사하다.	0.0000211
국제적	0.0000211
1호	0.0000211
열차를	0.0000211
변화는	0.0000211
힘	0.0000211
불리며,	0.0000210
쓰기도	0.0000210
9일)	0.0000210
딸이	0.0000210
아시안컵	0.0000210
녹색	0.0000210
입구	0.0000210
창	0.0000210
선수들을	0.0000210
교수,	0.0000210
부대의	0.0000210
하시모토	0.0000210
대법원	0.0000210
단국대학교	0.0000210
선형	0.0000210
머리에	0.0000210
티베트	0.0000210
쿠바	0.0000210
계약이	0.0000210
선고	0.0000210
성공회	0.0000210
소련이	0.0000210
말기의	0.0000210
위치가	0.0000210
즐길	0.0000210
여는	0.0000210
구간에	0.0000210
전한	0.0000210
시작하였고,	0.0000209
급속히	0.0000209
다음,	0.0000209
기준)	0.0000209
받았다고	0.0000209
나타낸	0.0000209
설명하고	0.0000209
여수시	0.0000209
성우:	0.0000209
동경	0.0000209
마코토	0.0000209
최소한	0.0000209
대화를	0.0000209
순으로	0.0000209
수상자	0.0000209
형태	0.0000209
영어를	0.0000209
조사에	0.0000209
살아있는	0.0000209
아이들	0.0000209
2008년에는	0.0000209
참가하고	0.0000209
닮은	0.0000209
전신인	0.0000209
거리의	0.0000209
조선로동당	0.0000209
공화당	0.0000209
선출된	0.0000209
보다는	0.0000209
영원히	0.0000209
분자	0.0000209
장면	0.0000209
부친	0.0000209
주민의	0.0000209
타이틀곡	0.0000209
그로부터	0.0000209
표현한	0.0000209
중화민국의	0.0000209
찰리	0.0000209
사건과	0.0000209
1990	0.0000209
한국프로야구	0.0000209
관련해	0.0000209
예전	0.0000208
음악과	0.0000208
기체	0.0000208
원칙적으로	0.0000208
Life	0.0000208
16일)	0.0000208
동메달을	0.0000208
진행되는	0.0000208
참조	0.0000208
항공사로	0.0000208
열린우리당	0.0000208
사단법인	0.0000208
태어났으며,	0.0000208
합격	0.0000208
주식	0.0000208
인해,	0.0000208
싱글로	0.0000208
캐릭터의	0.0000208
마르코	0.0000208
사랑은	0.0000208
앉아	0.0000208
주한	0.0000208
백인	0.0000208
생명의	0.0000208
되었으나,	0.0000208
2:	0.0000208
실시했다.	0.0000208
일이었다.	0.0000208
신화	0.0000208
예전에는	0.0000208
일부의	0.0000208
놓았다.	0.0000208
한국과	0.0000208
현종	0.0000208
교사로	0.0000208
방송)	0.0000208
대승불교의	0.0000208
완성된	0.0000208
쪽	0.0000208
운영되고	0.0000208
달려	0.0000208
안되는	0.0000208
고양	0.0000208
극심한	0.0000208
위험이	0.0000208
단체의	0.0000208
갖지	0.0000208
몬스터	0.0000208
(2000년	0.0000208
붙었다.	0.0000207
죽인	0.0000207
3차원	0.0000207
별을	0.0000207
인간과	0.0000207
밴드는	0.0000207
형성한다.	0.0000207
다녔다.	0.0000207
제목은	0.0000207
절차를	0.0000207
67	0.0000207
des	0.0000207
영화,	0.0000207
부제	0.0000207
며칠	0.0000207
접근할	0.0000207
북아메리카	0.0000207
개념이다.	0.0000207
못하여	0.0000207
행동	0.0000207
씨가	0.0000207
3부	0.0000207
하나님의	0.0000207
학습	0.0000207
생겨났다.	0.0000207
탄생하였다.	0.0000207
자연수이다.	0.0000207
그곳에	0.0000207
러시아,	0.0000207
논쟁이	0.0000207
락	0.0000207
시()	0.0000207
(섬)	0.0000207
대신해	0.0000206
100만	0.0000206
제프	0.0000206
오고	0.0000206
경향을	0.0000206
국적을	0.0000206
입단했다.	0.0000206
맡았고,	0.0000206
사사키	0.0000206
협력을	0.0000206
보내어	0.0000206
돌고	0.0000206
부인은	0.0000206
높고	0.0000206
증손자	0.0000206
페이지	0.0000206
출판	0.0000206
대한민국을	0.0000206
게임에서	0.0000206
보니	0.0000206
영구	0.0000206
내에서는	0.0000206
수입	0.0000206
면이	0.0000206
정도에	0.0000206
해인	0.0000206
잃어버린	0.0000206
원칙에	0.0000206
했었다.	0.0000206
2009-10	0.0000206
준우승:	0.0000206
이븐	0.0000206
처분을	0.0000206
숫자는	0.0000206
발달한	0.0000206
오지	0.0000206
군이다.	0.0000206
2003.	0.0000206
신화의	0.0000205
공격이	0.0000205
신부	0.0000205
영등포구	0.0000205
이케다	0.0000205
영역에	0.0000205
여겨지고	0.0000205
자원	0.0000205
보급	0.0000205
은퇴하였다.	0.0000205
최우수상	0.0000205
여권	0.0000205
함은	0.0000205
꼽힌다.	0.0000205
르	0.0000205
구역은	0.0000205
지점	0.0000205
원칙을	0.0000205
중점을	0.0000205
07.	0.0000205
터키의	0.0000205
12시	0.0000205
팀과	0.0000205
오늘날에는	0.0000205
가족을	0.0000205
간이	0.0000205
트레이드	0.0000205
3·1	0.0000205
오르는	0.0000205
정작	0.0000205
기여하였다.	0.0000205
Time	0.0000204
여기는	0.0000204
황후	0.0000204
시위	0.0000204
지위에	0.0000204
부활	0.0000204
중반에	0.0000204
맡는	0.0000204
머물렀다.	0.0000204
대륙의	0.0000204
커뮤니티	0.0000204
준우승을	0.0000204
평가했다.	0.0000204
붙였다.	0.0000204
조약이	0.0000204
업데이트	0.0000204
보너스	0.0000204
평을	0.0000204
제정된	0.0000204
암	0.0000204
실패하고	0.0000204
공항으로	0.0000204
서로의	0.0000204
이즈미	0.0000204
수준으로	0.0000204
되었지만,	0.0000204
원인으로	0.0000204
추가된	0.0000204
물리	0.0000204
팬들의	0.0000204
National	0.0000204
그래도	0.0000204
전철화	0.0000204
법의	0.0000204
아니고,	0.0000204
교육에	0.0000204
조정의	0.0000204
제11회	0.0000203
시위가	0.0000203
가솔린	0.0000203
그보다	0.0000203
철학	0.0000203
부상	0.0000203
늘어났다.	0.0000203
사	0.0000203
천안시	0.0000203
단백질	0.0000203
CH	0.0000203
코러스	0.0000203
대해,	0.0000203
이틀	0.0000203
교육,	0.0000203
흐름을	0.0000203
(전	0.0000203
선전	0.0000203
이전.	0.0000203
드는	0.0000203
파리의	0.0000203
성으로	0.0000203
교구	0.0000203
일하고	0.0000203
작업이	0.0000203
제이슨	0.0000203
산둥	0.0000203
95	0.0000203
바꾼	0.0000203
존스	0.0000203
둘러싸여	0.0000203
권리	0.0000203
투자	0.0000203
프로젝트의	0.0000202
런던의	0.0000202
적용	0.0000202
활발하게	0.0000202
1년간	0.0000202
포수	0.0000202
총재	0.0000202
지나는	0.0000202
치료	0.0000202
성,	0.0000202
1989년에	0.0000202
근거가	0.0000202
화	0.0000202
10,	0.0000202
3년간	0.0000202
정지	0.0000202
의장	0.0000202
가깝다.	0.0000202
(MBC,	0.0000202
(하행)	0.0000202
국회의원이다.	0.0000202
알려져있다.	0.0000202
말기	0.0000202
시장의	0.0000202
의미	0.0000202
지적	0.0000202
컬럼비아	0.0000202
결정에	0.0000202
동서	0.0000202
공주시	0.0000202
방송의	0.0000202
2009년에는	0.0000202
회사에	0.0000202
대대적인	0.0000202
담당하였다.	0.0000202
고구려(高句麗)	0.0000202
피겨	0.0000202
제14대	0.0000202
터널	0.0000202
공격해	0.0000202
목적이	0.0000202
아이템을	0.0000202
설명	0.0000202
계열)	0.0000202
제트	0.0000202
개가	0.0000201
포로로	0.0000201
짙은	0.0000201
6일)	0.0000201
이전까지	0.0000201
전투기	0.0000201
진출했다.	0.0000201
기종을	0.0000201
2007년에는	0.0000201
고치	0.0000201
하루에	0.0000201
전까지는	0.0000201
연합군	0.0000201
레전드	0.0000201
인사	0.0000201
접한	0.0000201
필요성을	0.0000201
심하게	0.0000201
마을에서	0.0000201
아키모토	0.0000201
지배하는	0.0000201
버전을	0.0000201
자료가	0.0000201
(상행)	0.0000201
120	0.0000201
도쿄에서	0.0000201
떨어졌다.	0.0000201
1890년	0.0000201
발칸	0.0000201
원의	0.0000201
사람들과	0.0000201
등급	0.0000201
각자의	0.0000201
대표적으로	0.0000201
고문을	0.0000201
승리하였다.	0.0000201
지휘를	0.0000201
죽게	0.0000201
함경북도	0.0000201
행동에	0.0000201
왕국은	0.0000201
기록으로	0.0000201
영향력	0.0000201
에너지가	0.0000201
중단	0.0000201
발표.	0.0000200
파키스탄	0.0000200
대한제국의	0.0000200
필요하다고	0.0000200
어	0.0000200
읽고	0.0000200
건설된	0.0000200
시작하면서	0.0000200
연주	0.0000200
항성의	0.0000200
영화부문	0.0000200
자격	0.0000200
콜로라도	0.0000200
지닌다.	0.0000200
국내에서	0.0000200
치는	0.0000200
규칙을	0.0000200
유리한	0.0000200
추구하는	0.0000200
장비	0.0000200
타이베이	0.0000200
이끈	0.0000200
400m	0.0000200
항공은	0.0000200
집안	0.0000200
긍정적인	0.0000200
전두환	0.0000200
복선	0.0000200
질량을	0.0000200
아키라	0.0000200
성격의	0.0000200
바에	0.0000200
손해를	0.0000200
하코다테	0.0000200
딸,	0.0000200
쓰촨	0.0000199
전화를	0.0000199
마케팅	0.0000199
무대로	0.0000199
안나	0.0000199
철저히	0.0000199
끝날	0.0000199
태양과	0.0000199
원소	0.0000199
자유당	0.0000199
야간	0.0000199
졸업)	0.0000199
증축	0.0000199
남자가	0.0000199
미야기	0.0000199
항일	0.0000199
미나모토노	0.0000199
구하기	0.0000199
보존	0.0000199
본인은	0.0000199
양을	0.0000199
없으나	0.0000199
해체되었다.	0.0000199
밝혀지지	0.0000199
똑같이	0.0000199
양산시	0.0000199
현을	0.0000199
네이버	0.0000199
부르며	0.0000199
일본군의	0.0000199
움직임이	0.0000199
목소리가	0.0000199
향상을	0.0000199
도서관이다.	0.0000199
피할	0.0000199
잡는	0.0000199
개업	0.0000199
시작.	0.0000199
바뀌어	0.0000199
제출한	0.0000199
기록,	0.0000199
타점	0.0000199
무릎	0.0000199
2004.	0.0000199
SBS)	0.0000199
돔),	0.0000199
제한을	0.0000198
도입한	0.0000198
수사를	0.0000198
듣지	0.0000198
잠수함	0.0000198
휴대	0.0000198
루	0.0000198
다를	0.0000198
번째는	0.0000198
이웃	0.0000198
강서구	0.0000198
사범대학	0.0000198
문화와	0.0000198
흐르고	0.0000198
자랐다.	0.0000198
(2001년)	0.0000198
리그를	0.0000198
희극	0.0000198
1월부터	0.0000198
식물	0.0000198
시에는	0.0000198
차츰	0.0000198
시나리오	0.0000198
()은	0.0000198
아홉	0.0000198
개인이	0.0000198
뉴저지	0.0000198
그룹을	0.0000198
타자	0.0000198
오릭스	0.0000198
일대의	0.0000198
정보의	0.0000198
반해	0.0000198
달한다.	0.0000198
양성	0.0000198
멤버이다.	0.0000198
설일체유부의	0.0000198
No	0.0000198
레이블	0.0000198
않았다는	0.0000198
이것에	0.0000198
의문을	0.0000198
알렉스	0.0000198
부드러운	0.0000198
도쿠시마	0.0000198
기여했다.	0.0000198
기록되었다.	0.0000197
시작할	0.0000197
2명이	0.0000197
역사에서	0.0000197
13일)	0.0000197
아무리	0.0000197
i	0.0000197
게이오	0.0000197
선수들은	0.0000197
der	0.0000197
승려	0.0000197
정치,	0.0000197
수송	0.0000197
주민들의	0.0000197
Day	0.0000197
강화를	0.0000197
단체이다.	0.0000197
유럽과	0.0000197
경에	0.0000197
포유류의	0.0000197
버라이어티	0.0000197
것인데,	0.0000197
조직이	0.0000197
1.0	0.0000197
흔한	0.0000197
조모	0.0000197
쌓아	0.0000197
69	0.0000197
발전하였다.	0.0000197
교육감	0.0000197
Project	0.0000197
출전해	0.0000197
(MBC	0.0000197
산악	0.0000197
도시에서	0.0000197
어렵게	0.0000197
변경했다.	0.0000197
안양	0.0000197
자매	0.0000197
보낸다.	0.0000197
당락	0.0000197
6,	0.0000196
산에	0.0000196
넷째	0.0000196
제이	0.0000196
역할은	0.0000196
논쟁을	0.0000196
흰색	0.0000196
수천	0.0000196
약속을	0.0000196
전송	0.0000196
유래된	0.0000196
존재했던	0.0000196
노르웨이의	0.0000196
정책은	0.0000196
정의할	0.0000196
1884년	0.0000196
체제가	0.0000196
중일	0.0000196
내부에서	0.0000196
자원을	0.0000196
운행되고	0.0000196
상대방의	0.0000196
바이러스	0.0000196
걸리는	0.0000196
고등	0.0000196
계속되는	0.0000196
포스트	0.0000196
크리스티안	0.0000196
사례가	0.0000196
성에서	0.0000196
유네스코	0.0000196
부모의	0.0000196
참여할	0.0000196
개발,	0.0000196
박사학위를	0.0000196
캐나다,	0.0000195
바꿔	0.0000195
가운데,	0.0000195
2006년에는	0.0000195
시리즈를	0.0000195
병원에서	0.0000195
임명된	0.0000195
우에스기	0.0000195
세금을	0.0000195
한편으로는	0.0000195
국회의원을	0.0000195
조반	0.0000195
대사관	0.0000195
각지의	0.0000195
지정한	0.0000195
받아야	0.0000195
온게임넷	0.0000195
늦게	0.0000195
자기가	0.0000195
설치하고	0.0000195
혁명을	0.0000195
III	0.0000195
이가	0.0000195
유지할	0.0000195
흥미를	0.0000195
것과는	0.0000195
식품	0.0000195
상소를	0.0000195
나누는	0.0000195
위치하며	0.0000195
이시다	0.0000195
광고를	0.0000195
달라고	0.0000195
가지지	0.0000195
12일)	0.0000195
손실을	0.0000195
제외)	0.0000195
베어스	0.0000195
효과	0.0000195
적용된다.	0.0000195
계통의	0.0000195
직책명	0.0000195
제도에	0.0000195
73	0.0000195
아직까지	0.0000195
공격할	0.0000195
제12회	0.0000195
맡았던	0.0000195
죽였다.	0.0000195
개통되었다.	0.0000195
기준이	0.0000195
미군의	0.0000195
에이스	0.0000195
병이	0.0000195
분리된	0.0000195
계통	0.0000195
선거명	0.0000195
다양하게	0.0000194
추가적인	0.0000194
방송은	0.0000194
리비아	0.0000194
10개의	0.0000194
대학교를	0.0000194
생각해	0.0000194
공격했다.	0.0000194
내무부	0.0000194
도착했다.	0.0000194
표현이	0.0000194
숨을	0.0000194
라이온스	0.0000194
빅토르	0.0000194
미쓰비시	0.0000194
끌고	0.0000194
태국	0.0000194
통과하는	0.0000194
완벽하게	0.0000194
한강	0.0000194
그밖에	0.0000194
만날	0.0000194
단계에서	0.0000194
스키	0.0000194
정책의	0.0000194
가득	0.0000194
함수의	0.0000194
03	0.0000194
성씨이다.	0.0000194
1의	0.0000194
감옥에	0.0000194
산을	0.0000194
주장	0.0000194
원형	0.0000194
정조	0.0000194
키는	0.0000194
품은	0.0000194
개념으로	0.0000194
숫자를	0.0000193
베트남의	0.0000193
측에	0.0000193
있거나	0.0000193
마이니치	0.0000193
1000	0.0000193
법칙을	0.0000193
종을	0.0000193
일으킨다.	0.0000193
차체	0.0000193
강은	0.0000193
2010년에는	0.0000193
여자의	0.0000193
미하일	0.0000193
중국을	0.0000193
1988	0.0000193
지는	0.0000193
사쿠라이	0.0000193
해당되는	0.0000193
다음해	0.0000193
영지를	0.0000193
하면,	0.0000193
프리미엄	0.0000193
부장	0.0000193
주장하며	0.0000193
전투의	0.0000193
상품	0.0000193
니혼	0.0000193
선로	0.0000193
결합	0.0000193
수단으로	0.0000193
간혹	0.0000193
맛이	0.0000193
산하의	0.0000193
생일	0.0000193
출연하여	0.0000193
가정에서	0.0000193
남양주시	0.0000193
지중해	0.0000193
못하고,	0.0000192
어쩔	0.0000192
홍콩의	0.0000192
대전이	0.0000192
동맹	0.0000192
미스코리아	0.0000192
비판하는	0.0000192
사실에	0.0000192
로마에	0.0000192
만들어져	0.0000192
교수를	0.0000192
딸.	0.0000192
열매는	0.0000192
7,	0.0000192
동등한	0.0000192
숨겨진	0.0000192
부부	0.0000192
작곡,	0.0000192
음악적	0.0000192
자신	0.0000192
출발하여	0.0000192
법정	0.0000192
더글러스	0.0000192
헌법의	0.0000192
10월부터	0.0000192
죽음	0.0000192
기록하면서	0.0000192
명확한	0.0000192
IBM	0.0000192
1군에	0.0000192
《엠카운트다운》	0.0000192
방	0.0000192
김영삼	0.0000192
1871년	0.0000192
선조의	0.0000192
왕과	0.0000192
걸쳐서	0.0000192
기업이	0.0000192
배우로	0.0000192
다크	0.0000192
88	0.0000192
왕실의	0.0000192
